tweet,sentiment
"['binmin', 'senang', 'banget', 'baca', 'benang', 'kekompakan', 'menjaganya', 'manusia', 'alam', 'iri', 'ustad']",1
"['sosmed', 'diam', 'kesan', 'hewan', 'karakter', 'sheet', 'ulasan', 'psikolog', 'menjatuhkan', 'karakter', 'sheet', 'positif', 'adele', 'muda', 'menarik', 'ulasan', 'pengirim', 'semangat', 'ya', 'positif', 'sch', 'tugas', 'ngereview', 'lagu', 'bahasa', 'inggris']",1
"['zaitun', 'ayam', 'jogja', 'murah', 'banget', 'hadeh', 'pokoknya', 'heran', 'kawan', 'udah', 'ayam', 'favorite', 'kebanggaan', 'positif', 'kemana', 'komentar', 'tendangan', 'bebas', 'ulasan', 'variasi', 'positif', 'udah', 'ulasan', 'richard', 'lee', 'positif', 'seribu', 'ulasan', 'gunanya', 'positif', 'absen', 'ulasan', 'positif', 'jurnal', 'kemarin', 'selesai', 'ulasan', 'udah', 'menambah', 'jurnal', 'ulasan', 'positif', 'warga', 'twitter', 'tolong', 'ulasan', 'nih', 'kaget', 'sealbum']",1
"['mencoba', 'memperlakukan', 'musibah', 'jalan', 'tol', 'menonton', 'film', 'ulasan', 'diperdebatkan', 'dicari', 'telur', 'telur', 'positif', 'tertawa', 'terima kasih', 'ulasan', 'hyungwon', 'positif', 'baca']",1
"['merek', 'mobile legend', 'berlomba', 'menampilkan', 'konsumen', 'menampilkan', 'iklan', 'memperkenalkan', 'positif', 'influencer', 'suka', 'sok', 'ikutan', 'liburan', 'pas', 'kena', 'langsung', 'sok', 'tersakiti', 'apalah', 'gatau', 'perbuatan', 'malas', 'emang', 'positif']",1
"['selebgram', 'manfaatkan', 'konten', 'swafoto', 'cari', 'uang', 'kenderaan', 'mengalami', 'kecelakaan', 'uang', 'dida', 'positif', 'selebgram']",1
"['kawan', 'kabar', 'heboh', 'ulasan', 'dandan', 'lokal', 'banget', 'hadiah', 'total', 'juta', 'rupiah', 'positif', 'ulasan', 'produk']",1
"['terima', 'endorse', 'model']",1
"['kena', 'jimat', 'kedok', 'endorse', 'disruh', 'video', 'beforeafter', 'pakai', 'produk', 'sus', 'akun', 'privat', 'positif', 'suka', 'konten', 'bayi', 'artis', 'lucu', 'lucu', 'kasihan']",1
"['iya', 'sumpah', 'kasihan', 'kevin', 'privasi', 'postingan', 'pas', 'endorse', 'jarang', 'postingan', 'santai']",1
"['salah', 'influencer', 'ribet', 'perkara', 'ratecard', 'umkm', 'dinego']",0
"['terkadang', 'terbayang', 'nagih', 'dikasih', 'baju', 'aksesoris', 'lucu', 'hadeh', 'bantu', 'model', 'endorse', 'positif', 'bilang', 'mampus', 'mualep', 'mampus', 'endorse', 'nikah', 'muda', 'pijat', 'alasannya', 'lebih baik', 'nikah', 'zina', 'positif', 'normalisasikan', 'heran']",1
"['halo', 'selamat', 'malaam', 'kulitnya', 'kering', 'iritasi', 'kemerahan', 'kusam', 'dehidrasi', 'positif', 'kena', 'kecam', 'lepas', 'maaf', 'followers', 'kayak', 'ulasan', 'produk', 'celebrity', 'tamat', 'positif', 'baca', 'ulasan', 'sehat', 'produk', 'terbaik', 'kakak', 'berpakaian', 'produk', 'ella', 'tertarik', 'mencoba', 'ulasan', 'enak', 'positif', 'guys', 'kemarin', 'cari', 'handphone', 'mendukung', 'foto', 'konten', 'ulasan', 'merekomendasi', 'xiaomi', 'hasil', 'tajam', 'banget', 'detail', 'kebisingan', 'hasil', 'jepretannya', 'hasil', 'jernih', 'banget', 'hadeh', 'kamera', 'foto', 'produk', 'positif', 'somethinc', 'omega', 'mentega', 'membersihkan', 'balsem']",1
"['konten', 'gala', 'tweet', 'penggiring', 'pendapat', 'jelek', 'biar', 'biar', 'perjanjian', 'positif', 'endorse', 'tisu', 'langsung', 'positif', 'ulasan', 'cerah', 'tinggal', 'postingan']",1
"['influencer', 'endorse', 'ratusan', 'ribu', 'juta', 'mencapai', 'kesitu', 'gampang', 'maksudnya']",1
"['pantau', 'label', 'post', 'tertawa', 'akun', 'dunia', 'gambarkan', 'dipost', 'berbayar', 'mempromosikan', 'ketawa', 'ya tidak']",1
"['berbayar', 'mempromosikan', 'kawan', 'bias', 'ulang', 'mempromosikan', 'jualan', 'album', 'narkoba', 'rokok', 'positif', 'salah', 'akun', 'daftar', 'akun', 'pengaduan', 'isi', 'pesan', 'berbayar', 'mempromosikan']",1
"['jerinxsid', 'percaya', 'endorse', 'covid', 'dicovidkan', 'setuju', 'divaksin', 'sinovac', 'rencana']",1
"['udah', 'ya', 'kawan', 'gform', 'ditutup', 'kakak', 'rangga', 'peletmu', 'kencang', 'proyek', 'positif', 'udah', 'ya', 'kawan']",1
"['ya', 'tinggal', 'konten', 'bermasalah', 'dipanggilkan', 'influencer', 'konten', 'kreator', 'diajar']",1
"['pengalaman', 'sebulan', 'nasabah', 'seabank', 'indonesia', 'pengingkaran', 'endorse', 'asli', 'jail', 'coba', 'positif', 'endorse', 'natadekoko', 'menata', 'kemasan', 'mengunjungi', 'kopi', 'endorse', 'penyakit', 'harga', 'botol', 'mobilelegend', 'pengangkutan', 'pajak', 'ya', 'positif', 'gua', 'suka', 'bingung', 'ao', 'suka', 'tanda', 'mc donalds', 'dale', 'hati', 'gua', 'mc donalds', 'mulu', 'anjir', 'endorse', 'maksudnya', 'major', 'karakter', 'death', 'positif', 'pesonaku', 'pas', 'endorse', 'nonagon', 'endorse', 'positif']",1
"['kawan', 'merekomendasi', 'tikus', 'enak', 'awet', 'kebanting', 'lumayan', 'terjangkau', 'positif', 'kawan']",1
"['saran', 'film', 'pendek', 'ulasan', 'terserah', 'hadeh', 'genrenya']",1
"['latte', 'indonesia', 'patungan', 'berbayar', 'mempromosikan', 'ayo', 'udah', 'orang', 'grup', 'positif', 'permisi']",1
"['tokopedia', 'bayi', 'paham', 'mengharukan', 'lai', 'influencer', 'garchu', 'lokal', 'influencer', 'Tidak']",0
"['fisik', 'toko', 'perdagangan', 'lisensi']",1
"['menemukan', 'rekam', 'anjir', 'sungjin', 'berbayar', 'mempromosikan', 'akun', 'member', 'ketawa']",1
"['nih', 'kasih', 'bertemu', 'acara', 'bas', 'untungnya', 'joss', 'series', 'positif', 'bias', 'endorse', 'pengirim']",1
"['tante', 'ernie', 'tolak', 'endorse', 'produk', 'esek', 'esek', 'menyebut', 'uang', 'jajan', 'suami']",1
"['galaxy', 'a', 'si', 'dijual', 'indonesia', 'seharga', 'juta', 'spesifikasi', 'fitur', 'komplit', 'puas', 'terguna']",1
"['haa', 'marah', 'shamitajitna', 'seksi', 'pembohong', 'mempromosikan', 'persegi', 'berbayar', 'tweet', 'karan', 'saham']",0
"['silakan', 'saksikan', 'buzzer', 'influencer', 'memanipulasi', 'data', 'barisan']",0
"['dipanggilkan', 'influencer', 'suka', 'endorse', 'endorse', 'baiknya', 'ditertibkan', 'sih']",1
"['endorse', 'sih']",1
"['alhamdulillah', 'twitter', 'gapapa', 'memanggil', 'top', 'influencer', 'media', 'sosial', 'partai', 'indonesia', 'survei', 'media', 'memantau', 'positif', 'bilang', 'followers']",1
"['endorse', 'promosi', 'permintaan', 'maaf']",1
['endorse'],1
"['asantehene', 'asanteman', 'endorse', 'mengelola', 'director', 'andrew', 'takyi', 'appiah', 'akwasidae', 'menemukan', 'influencer', 'selebgram', 'indonesia', 'mendekati', 'kepintaran', 'misha']",1
"['tweet', 'menyalahkan', 'orang', 'kecewa', 'udah', 'influencer']",0
"['membaca', 'dokter', 'richard', 'lee', 'bermasalah', 'hukum', 'mengunggah', 'postingan', 'akun', 'disita', 'positif', 'berdeham', 'udah', 'turun', 'pamor']",1
"['membaca', 'dokter', 'richard', 'lee', 'bermasalah', 'hukum', 'mengunggah', 'postingan', 'akun', 'disita']",1
"['hadiah', 'peringatan', 'sayang', 'elf', 'peringatan', 'hadiah', 'meriah', 'heran', 'klik', 'link', 'positif', 'influencer', 'sabah']",1
"['beda', 'endorsement', 'celebrity', 'gratis', 'bertarif']",1
"['sembarangan', 'endorse', 'influencer', 'bermodalkan', 'followers', 'wajib', 'cek', 'poin']",0
"['buhari', 'kinsmen', 'daura', 'endorse', 'yahaya', 'beli', 'sayang', 'seburu', 'terbaik', 'choice', 'oleout', 'vice', 'presiden', 'osinbajo', 'positif', 'buhari', 'kinsmen', 'daura', 'endorse', 'yahaya', 'beli']",1
"['menunggu', 'filmmaker', 'mempromosikan', 'postingan', 'trailer', 'rupa', 'sepenting', 'film', 'udah']",1
"['aduh', 'lucu', 'banget', 'twit', 'menumpang', 'mempromosikan', 'kakak', 'aerglo', 'ethan', 'rahagi', 'endorsement', 'kakak', 'tolong', 'positif', 'gua', 'nangis', 'banget', 'tonton', 'fadiljaidi', 'endorse', 'positif', 'endorse', 'fadiljaidi', 'fadiljaidi', 'ngakak', 'banget', 'nangis', 'positif', 'fadiljaidi', 'fadiljaidi', 'endorse', 'toko', 'barang', 'positif', 'betah', 'banget', 'fadiljaidi', 'endorse', 'story', 'endorse', 'konten', 'komedi', 'positif', 'komposisi', 'murni', 'cinta', 'azerbaijan', 'sponsor', 'endorse', 'pemerintah', 'azeri', 'tulus', 'menggambarkan', 'dunia', 'positif', 'ayo', 'endorse', 'cepat', 'positif', 'udah', 'buka', 'endorse', 'nih']",1
"['berhayal', 'disayang', 'klien', 'faiz', 'koran', 'world', 'aids', 'tinggal', 'disetel', 'okay', 'ramai', 'infl', 'positif', 'influencer', 'wajib', 'diikut', 'segar', 'lulus', 'pencari kerja', 'pemborong']",1
"['omong', 'mencurigakan', 'sih', 'iya', 'tkb', 'taruh', 'uang', 'sadar', 'perijinan']",1
"['omong', 'mencurigakan', 'sih', 'iya', 'tkb', 'taruh', 'uang', 'sadar', 'perijinan']",1
"['kebahagiaan', 'ditemukan', 'membantu', 'tolong', 'penjual', 'bahagia', 'mengeri', 'perasaan', 'meniaga', 'positif', 'influencer', 'menetap', 'kuantan', 'got', 'cemburu', 'heran', 'belok', 'anak', 'menetap', 'terengganu', 'mohon', 'doa', 'murah', 'rezeki', 'umur', 'amin', 'positif', 'beomgyu', 'influencer', 'uku', 'twitter', 'mtu', 'influencer', 'positif', 'beomgyu', 'cewek cantik', 'influencer', 'artis', 'terciduk', 'perbedaan', 'positif', 'topiq']",1
"['endorse', 'kakak', 'alpinnnn', 'joki', 'cepat', 'keren', 'mantap', 'ayo', 'pengirim']",1
"['omong', 'rumah', 'alat', 'salah', 'forum', 'aktif', 'kaskus', 'benang', 'mesin', 'cuci', 'positif', 'omong', 'rumah', 'alat', 'salah', 'forum', 'aktif', 'kaskus']",1
"['adek', 'adek', 'semangat', 'belajar', 'fitur', 'linkedin', 'belajar', 'coba', 'hadeh', 'lumayan', 'belajar', 'positif', 'agen', 'scarlet', 'pemutih', 'endorse', 'positif', 'kawan', 'gua', 'buka', 'endorse', 'endorse', 'positif', 'endorse', 'positif', 'pakaian', 'bagus', 'banget']",1
"['topi', 'era', 'perang', 'soviet', 'afghan', 'nama', 'topi', 'afghanka', 'sokong', 'endorse', 'komunisme', 'mewakil', 'positif', 'topi', 'era', 'perang', 'soviet', 'afghan', 'nama', 'topi', 'afghanka', 'sokong', 'endorse', 'komunisme']",1
"['serius', 'ulasan', 'pasal', 'produk', 'expect', 'orang', 'bijak', 'farha', 'sanggup', 'ulasan', 'produk', 'positif', 'alisnya', 'bolong', 'kayak', 'bulu mata', 'rontok', 'tipis']",0
"['berbayar', 'mempromosikan', 'ketentuan', 'mempromosikan', 'barang', 'jualan', 'apapun', 'makanan', 'barang', 'aplikasi', 'positif', 'berbayar', 'mempromosikan', 'harga', 'story', 'positif', 'pantau', 'label', 'post', 'tertawa', 'akun', 'dunia', 'gambarkan', 'dipost', 'berbayar', 'mempromosikan', 'ketawa', 'ya tidak', 'positif', 'akun', 'sendu', 'anak', 'mempromosikan', 'berbayar', 'keuntungan', 'berbayar', 'mempromosikan', 'positif', 'berbayar', 'mempromosikan', 'univ', 'hadeh', 'pakai', 'iklan', 'kayaknya', 'biar', 'cakupannya', 'pas', 'target', 'positif', 'namanya', 'berbayar', 'mempromosikan', 'timbal balik', 'perjanjian']",1
"['fess', 'sumpah', 'sepengaruh', 'kawan', 'kejantanan', 'pakee', 'banget', 'minggu', 'minum', 'lancar', 'banget', 'pup', 'susah', 'pup']",1
"['teman', 'teman', 'buka', 'promosi', 'ulasan', 'gratis', 'heran', 'tenang', 'follow', 'suka', 'positif', 'ulasan', 'rokok', 'cek']",1
"['ulasan', 'launching', 'nih', 'sayang', 'kolaborasi', 'bareng', 'Kentucky Fried Chicken', 'mengeluarkan', 'produk', 'kombo', 'kulit']",1
"['endorse', 'kawan', 'murni', 'bilang', 'serius', 'tepercaya', 'banget', 'positif', 'kayak', 'nike', 'borneo', 'endorse', 'fisik', 'sepakat']",1
"['influencer', 'tukang', 'garam', 'heran', 'isi', 'postnya', 'salty']",1
"['orang', 'endorse', 'bingung', 'buka', 'usaha', 'pendidikan', 'positif', 'bmkg', 'endorse', 'murah']",1
"['kaget', 'eunkwang', 'cocok', 'endorse', 'apel', 'terbaik']",1
"['pegang', 'akun', 'instagram', 'sih', 'kakak', 'merek', 'gaya', 'pekerjaan', 'meja', 'fotografer', 'videografer', 'editor', 'design', 'positif', 'berbayar', 'mempromosikan', 'positif', 'pegang', 'akun', 'instagram', 'sih', 'kakak', 'merek', 'gaya', 'pekerjaan', 'meja', 'fotografer']",1
"['terbayang', 'kena', 'kayak', 'followers', 'antusias', 'positif', 'habis', 'belanja', 'tas', 'gembira']",1
"['terbayang', 'kena', 'kayak', 'followers', 'antusias']",0
"['nengi', 'baddest', 'influencer', 'nengi', 'maybelline']",1
"['latihan', 'habis', 'belajar', 'materi', 'ulasan', 'berpakaian', 'latsol', 'file', 'latsol', 'berpakaian', 'positif', 'kerja', 'pengirim', 'hadeh']",1
"['kepanitiaan', 'apa apaan', 'gaada', 'berbayar', 'mempromosikan', 'gaada', 'rapat', 'menit', 'daftar', 'ikutan', 'film', 'tertawa', 'positif', 'berbayar', 'mempromosikan', 'yuk', 'zaman', 'berbayar', 'mempromosikan', 'positif', 'buka', 'berbayar', 'mempromosikan', 'kampus', 'mimpi', 'terburuk', 'mahasiswa', 'populer', 'sosmed', 'positif', 'isi', 'berbayar', 'mempromosikan', 'positif', 'aktif']",1
"['jumpol', 'jago', 'ngendorse', 'senjata']",1
"['enak', 'menurutku', 'suka', 'clay', 'masker', 'scrub', 'bau', 'mint', 'innisfree', 'oke', 'positif', 'ulasan', 'khasiatnya', 'kakak', 'positif', 'pikir', 'link', 'afiliasi', 'ulasan']",1
"['perjuangan', 'cari', 'dasar', 'skincare', 'dasar', 'skincare', 'merekomendasikan', 'produk']",1
"['lihat', 'artis', 'meninggal', 'menyesal', 'banget', 'vanessaangel', 'vanessaangel', 'endorse', 'susu', 'ditempatkan', 'kerja']",1
"['donasi', 'masuk', 'kawan', 'influencer', 'dicairkan', 'disalurkan', 'grup', 'positif', 'hai', 'pesan', 'mendengarkan', 'saivihata', 'saivihata', 'angkat', 'mengurangi', 'wow', 'mengangkat', 'mno']",1
"['influencer', 'ulasan', 'lipstik']",1
"['efek', 'link', 'diretweet', 'influencer', 'legitimate', 'main']",1
"['madey', 'heran', 'ajaib', 'heran', 'mania', 'endorse', 'lepas']",1
"['following', 'endorsement']",1
"['berhubung', 'udah', 'coba', 'produk', 'ulasan', 'produk', 'miratone', 'cat', 'rambut', 'model', 'gelembung', 'positif', 'ulasan', 'produk', 'guys', 'mantap', 'varian', 'ya', 'langkah', 'pemakainya', 'gimana', 'membersihkan', 'positif', 'kakak', 'naz', 'salah', 'influencer', 'percaya', 'banget']",1
"['bismillah', 'endorse']",1
"['kenapalah', 'influencer', 'senang', 'orang', 'anak', 'penuh', 'payah', 'gadai', 'nyawa', 'berebut']",1
"['ray', 'endorsement', 'yorn', 'teriak', 'ganda', 'ganda', 'hairapalaguitto', 'hairapalaguitto', 'hairapalaguitto']",0
"['stok', 'berbayar', 'mempromosikan', 'buka', 'stok', 'november', 'stok', 'maksimal', 'seminggu', 'memperbarui', 'stok', 'tweet', 'positif', 'stok', 'berbayar', 'mempromosikan']",0
"['bantu', 'indonesia', 'menyimpang', 'anak', 'tutup', 'mahagrid', 'influencer', 'doodle', 'tee', 'putih', 'sale', 'harga', 'positif']",0
"['buka', 'berbayar', 'mempromosikan', 'hissam', 'hai', 'kawan', 'bisnis', 'usaha', 'dikenal', 'orang', 'tenang', 'positif', 'menyapa', 'mencari', 'promosi', 'edit', 'video']",1
"['buhari', 'kinsmen', 'daura', 'endorse', 'yahaya', 'beli', 'sayang', 'seburu', 'terbaik', 'choice', 'oleout', 'vice', 'presiden', 'osinb', 'positif', 'istana', 'hasil', 'berutang']",1
"['muda', 'kazi', 'kedutaan', 'bisnis', 'being', 'influencer', 'kampus', 'bisnis', 'ngamuk']",1
"['bos', 'benci', 'banget', 'pas', 'menemukan', 'orang', 'endorse', 'isi', 'feed', 'swafoto', 'berpakaian', 'produk', 'foto', 'akun', 'kue', 'kue']",1
"['bos', 'benci', 'banget', 'pas', 'menemukan', 'orang', 'endorse', 'isi', 'feed', 'swafoto', 'berpakaian', 'produk', 'foto']",1
"['terguna', 'akun', 'tuyul', 'akun', 'asli', 'mengganggap', 'perkiraan', 'follow', 'diam', 'positif', 'anak', 'kerja', 'endorse', 'umur']",1
"['lucu', 'lihat', 'celebrity', 'influencer', 'jepang', 'senang', 'merayakan', 'kemerdekaan', 'tabu', 'lucu', 'rayai']",1
"['makanan', 'gaya', 'aparna', 'modjii', 'buruk', 'oksigen', 'kuat', 'hai', 'hai', 'modjii', 'positif', 'kena', 'skema', 'dikeroyok']",1
"['skincare', 'ambil', 'langsung', 'paket', 'ibunda']",1
"['skincare', 'ambil', 'langsung', 'paket', 'ibunda']",1
"['pertalite', 'rupiah', 'ribu', 'pertamina', 'direview', 'website']",1
"['kamar', 'sebelah', 'komando', 'prof', 'palsu', 'bolak', 'data', 'arsip', 'album', 'fakta']",0
"['ayo', 'endorse', 'ian']",1
"['adek', 'balon', 'biru', 'endorse', 'manda']",1
"['pagi', 'metawin', 'semoga', 'solo', 'projek', 'solo', 'endorsement', 'series', 'projek', 'projek', 'menang', 'positif', 'walang', 'endorsement', 'positif', 'saudara', 'menunggu', 'endorsement', 'proyek', 'manusia', 'alat', 'positif', 'minuman', 'favorite', 'manato', 'main', 'theme', 'park', 'main', 'seluncuran']",1
"['pengaruh', 'media', 'influencer']",1
"['pria', 'italia', 'dijuluki', 'seburu', 'dokter', 'salah', 'pembalap', 'tersukses', 'motor', 'pekerjaan', 'gemilang', 'positif', 'peter', 'keneth', 'pemerintah', 'ketua', 'vice', 'kata-kata', 'burung', 'tidak tahu', 'suka', 'berdoa', 'memanggil', 'sakaja', 'permainan', 'endorsement', 'ya', 'aribu', 'suara', 'odm', 'odm', 'saa', 'iko', 'juu', 'lupa', 'warga', 'pecinta', 'baba', 'odm', 'biarkan', 'paksaan', 'positif', 'pria', 'italia', 'dijuluki', 'seburu', 'dokter', 'salah', 'pembalap', 'tersukses', 'motor']",1
"['buzzer', 'bungkus', 'kalimat', 'konten', 'pencipta', 'mediasosial', 'influencer', 'biar', 'keren', 'podo', 'ujung', 'positif', 'kena', 'racun', 'hitam', 'merekomendasikan', 'seburu', 'nyata', 'influencer', 'influencer', 'positif', 'heran']",1
"['heran', 'gegara', 'endorse', 'panggilannya', 'endorse', 'obat', 'cacing', 'combantrin', 'panggilannya', 'kakak', 'combantrin', 'kakak', 'positif', 'heran', 'gegara', 'endorse', 'panggilannya']",0
"['influencer', 'anggaran', 'balasan', 'khalid', 'husseine', 'tuah', 'ketua', 'jabatan', 'kejuruteraan', 'petrokimia', 'politeknik', 'kucing', 'positif', 'ijat', 'influencer', 'aming', 'positif', 'anjir']",1
"['saksikan', 'siaran', 'langsung', 'influencer', 'edisi', 'khas', 'sempena', 'sambutan', 'kebangsaan', 'meja', 'jeneral', 'dato']",1
"['menampak', 'kerajaan', 'curang', 'bersorak', 'viral', 'dinafikan', 'cantik', 'anak', 'mempromosikan', 'berbayar', 'tweet']",0
"['menampak', 'kerajaan', 'curang', 'bersorak', 'viral', 'dinafikan', 'cantik', 'anak', 'mempromosikan', 'berbayar', 'tweet']",0
"['dietitian', 'cakap', 'ya', 'sayangnya', 'populer', 'influencer', 'suplemen', 'vitamin']",1
"['bestie', 'genjatan', 'senjata', 'nih', 'aromanya', 'tonjok', 'bestie', 'endorse', 'positif', 'endorse', 'shampo', 'kakak', 'pantene', 'ayo', 'endorse', 'rambutnya', 'badai', 'nih', 'gua', 'butuh', 'endorse', 'positif', 'iya']",0
"['halo', 'urusan', 'ruwet', 'perkara', 'tolong', 'cek', 'cctv', 'susah', 'banget', 'tolong', 'heran']",0
"['sabar', 'daftar', 'cek', 'manapun', 'menaikkan', 'diremehkan', 'koin', 'meme', 'kawan', 'positif', 'endorse']",1
"['pas', 'kapten', 'bahas', 'duluan', 'pas', 'influencer', 'negeri', 'heboh', 'positif', 'tertawa', 'berulah', 'hijabis', 'influencer', 'muka', 'gaya', 'sepesen', 'ajeee', 'positif', 'udah', 'bener', 'jauhi', 'influencer']",1
"['ayam', 'goreng', 'gembus', 'seburu', 'pemenang', 'sih', 'kawan', 'sambelnya', 'enak', 'endorse', 'menyamperi', 'nih', 'admin']",1
"['ulasan', 'singkat', 'saffron', 'mist', 'chaiza', 'pencinta', 'muka', 'mist', 'hydrating', 'produk', 'chaiza', 'positif', 'sayang']",1
"['tidak benar', 'berkilah', 'bilang', 'surut', 'jam', 'hitungnya', 'ulasan', 'dira', 'positif', 'akun', 'youtube', 'ulasan']",0
"['endorse', 'berpandangan', 'kencan', 'bali']",1
"['review', 'produk', 'ulasan', 'skincare', 'lab', 'madecera', 'mari', 'reviewnya', 'iya', 'reviewnya', 'positif', 'heran', 'tersindir', 'bodoh', 'akun', 'terserah', 'postingan', 'produk', 'dikasih', 'merek', 'post', 'ulasan', 'skincare', 'hobi', 'heran', 'kesal', 'positif', 'rekening', 'mampir', 'akun', 'nisya', 'sumpah', 'kasih', 'ulasan', 'produk', 'bener', 'bener', 'totalitas', 'ter', 'positif', 'rekening', 'mampir', 'akun', 'nisya', 'sumpah', 'kasih', 'ulasan', 'produk', 'bener', 'bener', 'totalitas', 'tata', 'bahasa', 'berguna', 'ambil', 'nisya', 'teratur', 'komunikatif', 'polisi', 'adik', 'merekomendasi', 'bedak', 'sing', 'buram', 'pori', 'pori']",1
"['akun', 'oposisi', 'akun', 'saingan', 'tipe', 'akun', 'modus', 'endorse', 'ngartis', 'busuk', 'positif', 'endorse', 'positif', 'shandy', 'aulia', 'diperiksa', 'polisi', 'metro', 'jaya', 'endorse', 'judi', 'daring', 'habis', 'freitag', 'adek', 'suka', 'berpakaian', 'tas']",0
"['main', 'manusia', 'tolong', 'iklan', 'pelembut', 'pakaian', 'endorse']",1
"['coba', 'cek', 'serenadecor', 'suka', 'kasih', 'lihat', 'cantik', 'yet', 'sederhana', 'ruang', 'feed', 'endorse']",1
"['sayang', 'banget', 'svt', 'korea', 'indonesia', 'svt', 'keren', 'nih', 'temenan', 'raffiahmad', 'raffiahmad', 'sebentar', 'konten', 'positif', 'endorse', 'scarlet', 'skincare', 'gadapet']",1
"['lucu', 'banget', 'pengulat', 'endorse', 'mie', 'cangkir', 'liar', 'suhoi']",1
"['buka', 'retweet', 'tweet', 'kuota', 'berjuang', 'guyss', 'informasi', 'berbayar', 'mempromosikan', 'menyapa', 'anak', 'berbayar', 'gratis', 'malamni', 'followers', 'harga', 'tidak ada', 'mood', 'anak', 'mempromosikan', 'hadiah', 'hshshsha', 'positif', 'berbayar', 'mempromosikan']",1
"['nikita', 'mirzani', 'rachelvennya', 'rachelvennya', 'ditahan', 'tersangka', 'kabur', 'karantina', 'kumparan']",1
"['simak', 'gaya', 'menarik', 'selebgram', 'influencer', 'merayakan', 'hut', 'kumparan']",1
"['yusuf', 'mansur', 'mengendorse', 'saham', 'archi', 'indonesia', 'perusahaan', 'arci', 'perusahaan', 'tambang', 'emas', 'peter', 'sondakh', 'profil', 'perusahaan', 'positif', 'kemarin', 'garuda', 'endorse']",1
"['masuk', 'hima', 'biar', 'keren', 'bersahaja', 'realita', 'budak', 'berbayar', 'mempromosikan']",1
"['berbayar', 'mempromosikan', 'inaugurasi', 'halo', 'bisnis', 'melebarkan', 'sayap', 'bingung', 'mengharukan', 'positif', 'spesial', 'diskon', 'berbayar', 'mempromosikan', 'november']",1
"['berbayar', 'mempromosikan', 'inaugurasi', 'halo', 'bisnis', 'melebarkan', 'sayap', 'bingung', 'mengharukan']",1
"['kebaikan', 'vanessaangel', 'vanessaangel', 'terungkap', 'gratis', 'endorse', 'bantu', 'anak', 'yatim']",1
"['gampang', 'bener', 'mengecap', 'orang', 'influencer', 'sih', 'influencer', 'memangnya', 'endorse', 'tiktok', 'teman', 'endorse', 'krim', 'bumi']",1
"['kangen', 'tonton', 'aslan', 'kakak', 'adik', 'pevensie', 'seburu', 'kronik', 'narnia', 'tayang', 'netflix', 'buku', 'positif', 'menurutku', 'tonton', 'drama', 'sesukanya']",0
"['gua', 'pengirim', 'latihan', 'influencer', 'menggelikan']",1
"['halo', 'teman', 'teman', 'memeriahkan', 'peringatan', 'debut', 'andi', 'adinata', 'youtube', 'mengirimkan', 'hadiah', 'positif']",1
"['menyapa', 'senang', 'ulasan', 'skincare', 'produk', 'skincare', 'gratis', 'pendapata', 'positif', 'percaya', 'aduh', 'lip', 'gloss', 'bibir', 'lembab']",1
"['kasih', 'link', 'pilih', 'bagus', 'barang', 'reko', 'positif', 'lihat', 'ulasan', 'produk', 'jualan', 'kakak']",1
"['orang', 'beneran', 'latahan', 'iklan', 'tiktok', 'endorse', 'artis', 'laku', 'keras']",1
"['video', 'bugil', 'mengalir', 'bokep', 'bigo', 'perempuan', 'bugil', 'instagram', 'video', 'abg', 'telanjang', 'sange', 'bokep', 'perempuan', 'selebgram', 'gabisa']",0
"['hidup', 'influencer', 'penuh', 'exposure', 'serba', 'diliput', 'tenang', 'lahiran', 'diliput', 'kematian', 'positif', 'netizen', 'suka', 'benci', 'influencer', 'salah', 'positif', 'influencer', 'patut', 'didukung', 'menyebabkan', 'dukung', 'lokal', 'bisnis', 'positif', 'silakan', 'saksikan', 'buzzer', 'influencer', 'addhie', 'memanipulasi', 'data', 'barisan', 'positif', 'gabisa', 'hadeh', 'percaya', 'menjadikan', 'youtuber', 'selebgram', 'influencer', 'role', 'model', 'pencitraan', 'background', 'story', 'positif', 'iyak', 'toko', 'buatan', 'adek', 'semolo', 'seng', 'ramai', 'banget']",1
"['hidup', 'influencer', 'penuh', 'exposure', 'serba', 'diliput', 'tenang', 'lahiran', 'diliput', 'kematian']",1
"['asli', 'produk', 'nama', 'negara', 'asia', 'tenggara', 'promosi', 'barang', 'menolak']",1
"['endorse', 'berhenti', 'berpakaian', 'cocok', 'sehari', 'kerasa', 'banget', 'perubahan', 'positif', 'kesimpulannya']",1
"['anak', 'berbayar', 'ulasan', 'telegram', 'channel', 'ary', 'uang', 'berbayar', 'ulasan', 'ary', 'kawan', 'ary', 'kena', 'mengembalikan', 'ayo']",1
"['anak', 'berbayar', 'ulasan', 'telegram', 'channel', 'ary', 'uang', 'berbayar', 'ulasan', 'ary', 'kawan', 'ary', 'kena', 'mengembalikan', 'ayo']",1
"['banding', 'etude', 'innisfree', 'menurun', 'toko', 'cina', 'tutup', 'kecewa', 'artis', 'tiktok', 'melelahkan', 'kakak', 'udah', 'endorse', 'bittersweet', 'najla', 'tipu', 'harga', 'gegara', 'beli', 'celana']",1
"['banding', 'etude', 'innisfree', 'menurun', 'toko', 'cina', 'tutup']",1
